,country,currency,exchange,finnhubIndustry,ipo,logo,marketCapitalization,name,phone,shareOutstanding,ticker,weburl
3143,,,,,,,,,,,,
3144,,,,,,,,,,,,
3145,US,USD,NASDAQ NMS - GLOBAL MARKET,Machinery,1984-06-19,https://static.finnhub.io/logo/b77c82b8-80e0-11ea-a2ee-00000000092a.png,732.9969,Shyft Group Inc,15175436400,35.565111,SHYF,http://www.spartanmotors.com/
3146,US,USD,NASDAQ NMS - GLOBAL MARKET,Health Care,2018-10-17,,701.1642,SI-BONE Inc,14082070700,31.612451,SIBN,https://si-bone.com/
3147,US,USD,NASDAQ NMS - GLOBAL MARKET,Diversified Consumer Services,2017-12-06,,180.8741,Select Interior Concepts Inc,18887014737,25.368031,SIC,https://www.selectinteriorconcepts.com/
3148,US,USD,NASDAQ NMS - GLOBAL MARKET,Financial Services,1980-03-18,https://static.finnhub.io/logo/95a8686e-80e0-11ea-aad2-00000000092a.png,119.2429,Siebert Financial Corp,12126442400,30.65371,SIEB,https://www.siebertnet.com/
3149,US,USD,NASDAQ NMS - GLOBAL MARKET,Health Care,2014-10-29,https://static.finnhub.io/logo/9ee55218-80d0-11ea-9a00-00000000092a.png,232.4416,Sientra Inc,18055623500,50.312028,SIEN,http://sientra.com/
3150,IN,INR,NASDAQ NMS - GLOBAL MARKET,Telecommunication,1999-10-18,https://static.finnhub.io/logo/9727cd28-80e0-11ea-a9a5-00000000092a.png,205.6349,Sify Technologies Ltd,914422540770,179.223247,SIFY,http://corporate.sify.com
3151,US,USD,NASDAQ NMS - GLOBAL MARKET,Pharmaceuticals,1997-09-09,https://static.finnhub.io/logo/1d172a42-80db-11ea-9171-00000000092a.png,532.7839,SIGA Technologies Inc,12126729100,78.120811,SIGA,https://www.siga.com/
3152,US,USD,NASDAQ NMS - GLOBAL MARKET,Insurance,1980-03-17,https://static.finnhub.io/logo/b1b51f38-80e0-11ea-b18b-00000000092a.png,3369.216,Selective Insurance Group Inc,19739483000,59.812099,SIGI,https://www.selective.com/
3153,IL,USD,NASDAQ NMS - GLOBAL MARKET,Communications,2005-12-27,,261.6273,Silicom Ltd,97297644555,7.175734,SILC,http://www.silicom-usa.com
3154,US,USD,NASDAQ NMS - GLOBAL MARKET,Health Care,2019-04-04,https://static.finnhub.io/logo/74cc7518-80da-11ea-a962-00000000092a.png,2084.433,Silk Road Medical Inc,16505669060,33.679635,SILK,https://silkroadmed.com/
3155,TW,USD,NASDAQ NMS - GLOBAL MARKET,Semiconductors,2005-06-30,https://static.finnhub.io/logo/06666d6e-80e1-11ea-8316-00000000092a.png,1391.796,Silicon Motion Technology Corp,88635526888,140.585484,SIMO,http://www.siliconmotion.com
3156,CN,USD,NASDAQ NMS - GLOBAL MARKET,Media,2000-04-01,https://static.finnhub.io/logo/989c9ae2-80e0-11ea-b340-00000000092a.png,2559.862,SINA Corp,861082628888,59.754024,SINA,http://www.sina.com.cn
3157,US,USD,NASDAQ NMS - GLOBAL MARKET,Transportation Infrastructure,2008-05-21,,7.10206,Sino-Global Shipping America Ltd,17188881814,4.438788,SINO,http://www.sino-global.net/
3158,US,USD,NASDAQ NMS - GLOBAL MARKET,Health Care,2014-02-11,,44.91608,SINTX Technologies Inc,18018393516,24.544308,SINT,https://www.amedica.com/
3159,,,,,,,,,,,,
3160,US,USD,NASDAQ NMS - GLOBAL MARKET,Media,1994-09-13,,25412.02,Sirius XM Holdings Inc,12125845100,4278,SIRI,
3161,US,USD,NASDAQ NMS - GLOBAL MARKET,Semiconductors,2019-11-21,https://static.finnhub.io/logo/fd3ab08a-80d9-11ea-baf4-00000000092a.png,1559.602,SiTime Corp,14083284400,16.715995,SITM,http://www.sitime.com/
3162,US,USD,NASDAQ NMS - GLOBAL MARKET,Banking,1987-10-26,https://static.finnhub.io/logo/8cd41270-80e0-11ea-8610-00000000092a.png,15348.92,SVB Financial Group,14086547400,51.760939,SIVB,https://www.svb.com
3163,,,,,,,,,,,,
3164,CN,USD,NASDAQ NMS - GLOBAL MARKET,Media,2019-02-06,,137.6962,Scienjoy Holding Corp,,23.250583,SJ,
3165,,,,,,,,,,,,
3166,US,USD,NASDAQ NMS - GLOBAL MARKET,Airlines,1986-06-26,https://static.finnhub.io/logo/8d1fe294-80e0-11ea-bdc8-00000000092a.png,1650.465,SkyWest Inc,14356343000,50.18135,SKYW,http://www.skywest.com/
3167,,,,,,,,,,,,
3168,US,USD,NASDAQ NMS - GLOBAL MARKET,Semiconductors,2000-03-24,https://static.finnhub.io/logo/af48f3e4-80e0-11ea-82b0-00000000092a.png,4602.038,Silicon Laboratories Inc,15124168500,43.795567,SLAB,https://www.silabs.com/
3169,US,USD,NASDAQ NMS - GLOBAL MARKET,Banking,2000-11-06,,141.4031,Select Bancorp Inc,19108927080,17.786552,SLCT,http://investors.selectbank.com/
3170,US,USD,NASDAQ NMS - GLOBAL MARKET,Biotechnology,2018-01-26,https://static.finnhub.io/logo/3b73f1ee-80db-11ea-8660-00000000092a.png,174.9563,Solid Biosciences Inc,16173374680,46.101794,SLDB,https://www.solidbio.com/
3171,US,USD,NASDAQ NMS - GLOBAL MARKET,Media,2019-02-26,,26.46063,"Super League Gaming, Inc.",18022942754,15.03445,SLGG,https://www.superleague.com/
3172,IL,USD,NASDAQ NMS - GLOBAL MARKET,Pharmaceuticals,2018-02-01,https://static.finnhub.io/logo/3ea4042c-80db-11ea-a098-00000000092a.png,196.3939,Sol Gel Technologies Ltd,97289313433,22.996948,SLGL,http://www.sol-gel.com
3173,US,USD,NASDAQ NMS - GLOBAL MARKET,Packaging,1997-02-14,,3963.06,Silgan Holdings Inc,12039757110,110.885829,SLGN,http://www.silganholdings.com
3174,US,USD,NASDAQ NMS - GLOBAL MARKET,Financial Services,2011-12-12,https://static.finnhub.io/logo/711a1990-80ec-11ea-a84c-00000000092a.png,3512.226,SLM Corp,13022838000,375.2,SLM,http://www.salliemae.com/
3175,,,,,,,,,,,,
3176,,,,,,,,,,,,
3177,US,USD,NASDAQ NMS - GLOBAL MARKET,Biotechnology,2014-10-23,https://static.finnhub.io/logo/d16115a4-80d0-11ea-ae3a-00000000092a.png,147.2482,Soleno Therapeutics Inc,16502138444,79.593621,SLNO,http://www.capnia.com
3178,US,USD,NASDAQ NMS - GLOBAL MARKET,Health Care,1997-06-18,https://static.finnhub.io/logo/897a510a-80e0-11ea-8b2e-00000000092a.png,1373.644,Simulations Plus Inc,16617237723,19.60668,SLP,https://www.simulations-plus.com/
3179,,,,,,,,,,,,
3180,US,USD,NASDAQ NMS - GLOBAL MARKET,Financial Services,2010-02-09,https://static.finnhub.io/logo/a826556e-82a6-11ea-81bf-00000000092a.png,685.8932,Solar Capital Ltd,12129931670,42.260826,SLRC,http://www.solarcapltd.com/
3181,US,USD,NASDAQ NMS - GLOBAL MARKET,Biotechnology,2015-01-29,https://static.finnhub.io/logo/4233de64-80d1-11ea-b3db-00000000092a.png,15.65809,Salarius Pharmaceuticals Inc,13467720346,14.638008,SLRX,http://www.flex-pharma.com/
3182,US,USD,NASDAQ NMS - GLOBAL MARKET,Biotechnology,2008-03-12,,25.64196,Sellas Life Sciences Group Inc,19174384353,9.461978,SLS,https://www.sellaslifesciences.com/
3183,,,,,,,,,,,,
3184,US,USD,NASDAQ NMS - GLOBAL MARKET,Financial Services,1957-05-16,https://static.finnhub.io/logo/c2a3546c-80e0-11ea-90f7-00000000092a.png,222.8722,Southern Missouri Bancorp Inc,15737781800,9.126625,SMBC,http://investors.bankwithsouthern.com/
3185,US,USD,NASDAQ NMS - GLOBAL MARKET,Banking,2001-06-21,,222.4051,SmartFinancial Inc,18662902554,15.233227,SMBK,http://www.smartfinancialinc.com/
3186,US,USD,NASDAQ NMS - GLOBAL MARKET,Technology,2007-03-29,https://static.finnhub.io/logo/923af25e-81d1-11ea-abfc-00000000092a.png,1335.046,Super Micro Computer Inc,14085038000,52.436981,SMCI,https://www.supermicro.com/en/
3187,,,,,,,,,,,,
3188,US,USD,NASDAQ NMS - GLOBAL MARKET,Health Care,1994-02-02,,101.8194,Sharps Compliance Corp,17134320300,16.422488,SMED,
3189,,,,,,,,,,,,
3190,US,USD,OTC MARKETS,Construction,1995-12-13,https://static.finnhub.io/logo/9660d81e-80f8-11ea-a456-00000000092a.png,36.28794,Smith-Midland Corp,15404393266,5.183991,SMID,https://smithmidland.com/
3191,US,USD,NASDAQ NMS - GLOBAL MARKET,Electrical Equipment,1993-10-27,,18.95004,Schmitt Industries Inc,15032277908,3.752484,SMIT,http://www.schmitt-ind.com/
3192,US,USD,NASDAQ NMS - GLOBAL MARKET,N/A,2019-06-20,https://static.finnhub.io/logo/345e57c8-80da-11ea-ba5d-00000000092a.png,353.125,South Mountain Merger Corp,16105927228,31.25,SMMC,https://smmergercorp.com/
3193,,,,,,,,,,,,
3194,,,,,,,,,,,,
3195,US,USD,NASDAQ NMS - GLOBAL MARKET,Banking,1999-01-06,https://static.finnhub.io/logo/e6176dd2-826a-11ea-a65f-00000000092a.png,242.2796,Summit Financial Group Inc,13045301000,12.932415,SMMF,http://www.summitfgi.com
3196,US,,NASDAQ NMS - GLOBAL MARKET,Biotechnology,2004-10-14,,0,Summit Therapeutics Inc,16175147149,0,SMMT,
3197,US,USD,NASDAQ NMS - GLOBAL MARKET,Food Products,2017-07-10,,2017.28,Simply Good Foods Co,13036332840,95.379689,SMPL,http://www.thesimplygoodfoodscompany.com/
3198,US,USD,NASDAQ NMS - GLOBAL MARKET,Technology,1995-09-19,https://static.finnhub.io/logo/03a1c126-80e1-11ea-a343-00000000092a.png,172.0396,Smith Micro Software Inc,14128375300,41.355673,SMSI,http://www.smithmicro.com/
3199,US,USD,NASDAQ NMS - GLOBAL MARKET,Semiconductors,1980-03-17,https://static.finnhub.io/logo/c5d12766-80e0-11ea-a25f-00000000092a.png,3710.334,Semtech Corp,18054982111,65.162169,SMTC,https://www.semtech.com/
3200,US,,OTC MARKETS,Health Care,1994-04-07,,189.198,Sanara Medtech Inc,,6.203214,SMTI,https://sanaramedtech.com/
3201,CA,USD,NASDAQ NMS - GLOBAL MARKET,Electrical Equipment,2000-07-21,https://static.finnhub.io/logo/f6ac3250-826a-11ea-99c6-00000000092a.png,103.2662,SMTC Corp,19054791810,28.2148,SMTX,http://www.smtc.com/en/default.aspx
3202,US,USD,NASDAQ NMS - GLOBAL MARKET,Retail,1987-02-27,https://static.finnhub.io/logo/b1fc0206-80e0-11ea-955c-00000000092a.png,1802.125,Sleep Number Corp,17635517000,27.757,SNBR,https://www.sleepnumber.com/
3203,US,USD,NASDAQ NMS - GLOBAL MARKET,Biotechnology,2006-12-20,https://static.finnhub.io/logo/4ade6a74-80df-11ea-b586-00000000092a.png,11.41516,Seneca Biopharma Inc,13013664841,17.295703,SNCA,https://www.neuralstem.com/
3204,US,USD,NASDAQ NMS - GLOBAL MARKET,Technology,2000-09-19,,139.4922,Synchronoss Technologies Inc,18666203940,45.735138,SNCR,https://synchronoss.com/
3205,US,USD,NASDAQ NMS - GLOBAL MARKET,,2016-11-04,,55.71713,Smart Sand Inc,12812312660,43.529008,SND,https://www.smartsand.com/
3206,US,USD,NASDAQ NMS - GLOBAL MARKET,Energy ,2014-01-27,,28.87518,SUNDANCE ENERGY INC (US),13035435700,6.875672,SNDE,https://sundanceenergy.net/
3207,CA,CAD,NASDAQ NMS - GLOBAL MARKET,Pharmaceuticals,2019-08-01,,33.10058,Sundial Growers Inc,14039485227,188.327631,SNDL,https://www.sundialcannabis.com/
3208,US,USD,NASDAQ NMS - GLOBAL MARKET,Biotechnology,2016-03-03,https://static.finnhub.io/logo/a689d8d8-80d3-11ea-b84f-00000000092a.png,617.1727,Syndax Pharmaceuticals Inc,17814191400,38.549198,SNDX,http://www.syndax.com/
3209,US,USD,NASDAQ NMS - GLOBAL MARKET,Pharmaceuticals,2016-12-08,https://static.finnhub.io/logo/e64b0110-80db-11ea-b317-00000000092a.png,5.94796,Senestech Inc,19287794143,3.398832,SNES,https://senestech.com/
3210,US,USD,NASDAQ NMS - GLOBAL MARKET,Financial Services,1995-02-13,,1101.862,Stonex Group Inc,12124853500,19.368297,SNEX,
3211,US,USD,NASDAQ NMS - GLOBAL MARKET,Financial Services,1987-08-12,https://static.finnhub.io/logo/b87bcb7e-80e0-11ea-95f8-00000000092a.png,117.5613,Security National Financial Corp,18012641060,19.52331388203,SNFCA,https://www.securitynational.com/
3212,US,USD,NASDAQ NMS - GLOBAL MARKET,Biotechnology,1994-04-04,https://static.finnhub.io/logo/e4a5bf42-80db-11ea-952c-00000000092a.png,49.24803,Soligenix Inc,16095388200,29.847288,SNGX,https://www.soligenix.com/
3213,,,,,,,,,,,,
3214,,,,,,,,,,,,
3215,US,USD,NASDAQ NMS - GLOBAL MARKET,Pharmaceuticals,2007-01-26,https://static.finnhub.io/logo/ca95e764-826a-11ea-b1c7-00000000092a.png,16.22281,Sonoma Pharmaceuticals Inc,16172430050,2.020275,SNOA,http://www.sonomapharma.com/
3216,US,USD,NASDAQ NMS - GLOBAL MARKET,Technology,1992-02-26,https://static.finnhub.io/logo/b5dff9e4-80e0-11ea-b347-00000000092a.png,34410.45,Synopsys Inc,16505845000,151.761689,SNPS,https://www.synopsys.com/
3217,,,,,,,,,,,,
3218,US,USD,NASDAQ NMS - GLOBAL MARKET,Biotechnology,2005-09-27,https://static.finnhub.io/logo/f10fc668-826a-11ea-93fd-00000000092a.png,26.32546,Sunesis Pharmaceuticals Inc,16502663500,18.0931,SNSS,http://www.sunesis.com/
3219,,,,,,,,,,,,
3220,,,,,,,,,,,,
3221,,,,,,,,,,,,
3222,US,USD,NASDAQ NMS - GLOBAL MARKET,Real Estate,2004-12-17,https://static.finnhub.io/logo/340475da-80e0-11ea-a820-00000000092a.png,25.8934,Sotherly Hotels Inc,17572295648,14.881267,SOHO,http://sotherlyhotels.com/
3223,,,,,,,,,,,,
3224,,,,,,,,,,,,
3225,,,,,,,,,,,,
3226,CN,USD,NASDAQ NMS - GLOBAL MARKET,Media,2000-07-12,https://static.finnhub.io/logo/c0d04962-80e0-11ea-923a-00000000092a.png,715.083,Sohu.com Ltd,861062726666,78.457538,SOHU,http://www.sohu.com/
3227,CA,CAD,NASDAQ NMS - GLOBAL MARKET,Automobiles,2018-08-09,https://static.finnhub.io/logo/dbc27670-80da-11ea-9ac9-00000000092a.png,169.4355,Electrameccanica Vehicles Corp,16044287656,64.121489,SOLO,https://electrameccanica.com/
3228,,,,,,,,,,,,
3229,US,USD,NASDAQ NMS - GLOBAL MARKET,Health Care,2019-02-19,https://static.finnhub.io/logo/81c114c6-80da-11ea-b9a7-00000000092a.png,189.0143,Soliton Inc,18326613453,21.189943,SOLY,https://www.soliton.com/
3230,US,USD,NASDAQ NMS - GLOBAL MARKET,Banking,2006-11-01,https://static.finnhub.io/logo/bd03ca40-80e0-11ea-b5af-00000000092a.png,243.9322,Southern National Bancorp of Virginia Inc,14349735242,24.368853,SONA,https://investors.sonabank.com/
3231,US,USD,NASDAQ NMS - GLOBAL MARKET,Technology,2019-05-10,https://static.finnhub.io/logo/67bc77c6-80da-11ea-9bd4-00000000092a.png,38.7208,Sonim Technologies Inc,16503788100,65.930191,SONM,http://www.sonimtech.com
3232,US,USD,NASDAQ NMS - GLOBAL MARKET,Biotechnology,2005-07-27,https://static.finnhub.io/logo/ce811006-80cc-11ea-b39b-00000000092a.png,39.02195,Sonnet Biotherapeutics Holdings Inc,16093752227,13.644039,SONN,http://www.chanticleerholdings.com/
3233,US,USD,NASDAQ NMS - GLOBAL MARKET,Consumer products,2018-08-02,https://static.finnhub.io/logo/df9d3376-80da-11ea-b13d-00000000092a.png,1768.821,Sonos Inc,18059653001,110.62046,SONO,http://www.sonos.com
3234,,,,,,,,,,,,
3235,US,USD,NASDAQ NMS - GLOBAL MARKET,Commercial Services & Supplies,2004-05-27,https://static.finnhub.io/logo/dc46cf7e-80e0-11ea-9f69-00000000092a.png,430.1069,SP Plus Corp,13122742000,23.086792,SP,https://www.spplus.com/
3236,IL,USD,NASDAQ NMS - GLOBAL MARKET,Electrical Equipment,1999-04-19,https://static.finnhub.io/logo/94a6398a-80ce-11ea-86a3-00000000092a.png,14.16713,Supercom Ltd,97298890880,16.285944,SPCB,http://www.supercom.com
3237,US,USD,NASDAQ NMS - GLOBAL MARKET,Banking,2019-05-09,,269.0817,South Plains Financial Inc,18067927101,18.059174,SPFI,
3238,HK,USD,NASDAQ NMS - GLOBAL MARKET,Semiconductors,2016-01-19,https://static.finnhub.io/logo/7f7778d0-80d3-11ea-986f-00000000092a.png,147.7522,SPI Energy Co Ltd,85222916020,14.621125,SPI,http://www.spigroups.com
3239,US,USD,NASDAQ NMS - GLOBAL MARKET,Utilities,2014-07-24,,330.6031,Spark Energy Inc,17136002600,35.472432,SPKE,https://www.sparkenergy.com/
3240,,,,,,,,,,,,
3241,US,USD,NASDAQ NMS - GLOBAL MARKET,Technology,2012-04-19,https://static.finnhub.io/logo/71ece046-80cc-11ea-87b1-00000000092a.png,34726.9,Splunk Inc,14158488400,160.393964,SPLK,https://www.splunk.com/
3242,US,USD,NASDAQ NMS - GLOBAL MARKET,Health Care,2015-06-17,,402.0927,SeaSpine Holdings Corp,17607278399,27.521745,SPNE,
3243,IL,USD,NASDAQ NMS - GLOBAL MARKET,Technology,1992-05-29,https://static.finnhub.io/logo/b2eef4d0-80e0-11ea-9751-00000000092a.png,1534.884,Sapiens International Corporation NV,97237902000,53.798962,SPNS,https://www.sapiens.com/
3244,US,USD,NASDAQ NMS - GLOBAL MARKET,Telecommunication,1992-01-17,https://static.finnhub.io/logo/d246c8d2-80e0-11ea-829a-00000000092a.png,176.0256,Spok Holdings Inc,18006118488,19.050391,SPOK,http://www.spok.com
3245,US,USD,NASDAQ NMS - GLOBAL MARKET,Biotechnology,1996-09-26,https://static.finnhub.io/logo/eaefa954-80e0-11ea-9fc5-00000000092a.png,495.4941,Spectrum Pharmaceuticals Inc,17028356300,145.733557,SPPI,https://www.sppirx.com/
3246,,,,,,,,,,,,
3247,US,,NASDAQ NMS - GLOBAL MARKET,N/A,2020-10-09,,0,Spruce Biosciences Inc,13026365400,0,SPRB,http://www.sprucebiosciences.com/
3248,US,USD,NASDAQ NMS - GLOBAL MARKET,Biotechnology,2017-11-02,https://static.finnhub.io/logo/63c280ec-80db-11ea-85ec-00000000092a.png,361.7033,Spero Therapeutics Inc,18572421600,25.799095,SPRO,https://sperotherapeutics.com/
3249,US,USD,NASDAQ NMS - GLOBAL MARKET,Technology,2000-07-19,https://static.finnhub.io/logo/25d7d468-80e1-11ea-b363-00000000092a.png,41.78232,Support.com Inc,16505569440,19.078686,SPRT,https://www.support.com
3250,US,USD,NASDAQ NMS - GLOBAL MARKET,Technology,2010-04-23,https://static.finnhub.io/logo/c724ad66-80c8-11ea-8993-00000000092a.png,3044.562,SPS Commerce Inc,16124359400,35.128208,SPSC,https://www.spscommerce.com/
3251,US,USD,NASDAQ NMS - GLOBAL MARKET,Technology,2019-12-13,https://static.finnhub.io/logo/f1f72c2e-80d9-11ea-9fd8-00000000092a.png,2491.124,Sprout Social Inc,18668783231,50.970181,SPT,https://sproutsocial.com/
3252,US,USD,NASDAQ NMS - GLOBAL MARKET,Retail,2000-08-01,https://static.finnhub.io/logo/e4a7cd10-80e0-11ea-9148-00000000092a.png,716.5663,SpartanNash Co,16168782000,34.852447,SPTN,https://www.spartannash.com
3253,US,USD,NASDAQ NMS - GLOBAL MARKET,Retail,2014-04-17,https://static.finnhub.io/logo/b71226a8-80cf-11ea-af11-00000000092a.png,611.1558,Sportsmans Warehouse Holdings Inc,18015666681,43.607267,SPWH,https://www.sportsmans.com/
3254,US,USD,NASDAQ NMS - GLOBAL MARKET,Semiconductors,2005-11-17,https://static.finnhub.io/logo/e38d8926-80e0-11ea-9e27-00000000092a.png,2867.648,SunPower Corp,14082405500,170.085868,SPWR,https://us.sunpower.com/
3255,US,USD,NASDAQ NMS - GLOBAL MARKET,"Textiles, Apparel & Luxury Goods",2013-09-24,,12.55645,Sequential Brands Group Inc,16465642577,1.649994,SQBG,https://sequentialbrandsgroup.com/
3256,US,,NASDAQ NMS - GLOBAL MARKET,N/A,2020-10-06,,0,Presidio Property Trust Inc,17604718536,0,SQFT,https://presidiopt.com/
3257,,,,,,,,,,,,
3258,,,,,,,,,,,,
3259,US,USD,NASDAQ NMS - GLOBAL MARKET,N/A,2019-11-08,,231.6866,Stable Road Acquisition Corp,12137936507,44.215,SRAC,
3260,,,,,,,,,,,,
3261,,,,,,,,,,,,
3262,US,USD,NASDAQ NMS - GLOBAL MARKET,Media,2012-10-12,https://static.finnhub.io/logo/f3a5673e-80db-11ea-9a34-00000000092a.png,32.50855,SRAX Inc,13236949800,14.134152,SRAX,https://srax.com/
3263,US,USD,NASDAQ NMS - GLOBAL MARKET,Banking,1983-08-12,https://static.finnhub.io/logo/d72b6492-80e0-11ea-91ec-00000000092a.png,902.5547,1st Source Corp,15742352702,25.550365,SRCE,https://www.1stsource.com
3264,US,USD,NASDAQ NMS - GLOBAL MARKET,Commercial Services & Supplies,1996-08-01,https://static.finnhub.io/logo/dc8d556e-80e0-11ea-8f47-00000000092a.png,6163.202,Stericycle Inc,18473675910,91.482888,SRCL,https://www.stericycle.com
3265,US,USD,NASDAQ NMS - GLOBAL MARKET,Health Care,1998-03-04,https://static.finnhub.io/logo/d77bf59a-80e0-11ea-85b9-00000000092a.png,558.5676,Surmodics Inc,19525007000,13.650235,SRDX,http://www.surmodics.com/
3266,,,,,,,,,,,,
3267,US,USD,NASDAQ NMS - GLOBAL MARKET,Technology,2011-03-25,https://static.finnhub.io/logo/b92dd4a8-80ca-11ea-953d-00000000092a.png,140.5568,ServiceSource International Inc,17208898500,95.616859,SREV,https://www.servicesource.com/
3268,US,USD,NASDAQ NMS - GLOBAL MARKET,Health Care,2000-08-10,,145.0342,Surgalign Holdings Inc,18773436832,75.147246,SRGA,
3269,US,USD,NASDAQ NMS - GLOBAL MARKET,Biotechnology,2007-01-19,,2114.84,Sorrento Therapeutics Inc,18582034100,261.737622,SRNE,https://sorrentotherapeutics.com/
3270,US,USD,NASDAQ NMS - GLOBAL MARKET,Biotechnology,1997-06-04,https://static.finnhub.io/logo/e11fe900-80e0-11ea-a969-00000000092a.png,10818.05,Sarepta Therapeutics Inc,16172744000,78.505415,SRPT,https://www.sarepta.com/
3271,CA,USD,NASDAQ NMS - GLOBAL MARKET,Biotechnology,2015-07-16,,132.5456,Sierra Oncology Inc,16045586536,10.395732,SRRA,https://www.sierraoncology.com/
3272,US,USD,NASDAQ NMS - GLOBAL MARKET,Biotechnology,2018-05-24,,422.4281,Scholar Rock Holding Corp,18572593860,29.874687,SRRK,
3273,US,,NASDAQ NMS - GLOBAL MARKET,N/A,2020-10-21,,0,Sarissa Capital Acquisition Corp,12033022330,0,SRSAU,
3274,US,USD,NASDAQ NMS - GLOBAL MARKET,Health Care,2016-06-03,https://static.finnhub.io/logo/6997fec6-80d4-11ea-874c-00000000092a.png,45.71152,Sensus Healthcare Inc,15619225808,16.502353,SRTS,https://sensushealthcare.com/
3275,US,USD,NASDAQ NMS - GLOBAL MARKET,Banking,1997-01-28,,4419.159,South State Corp,18032313452,70.922148,SSB,https://www.snl.com/IRW/CorporateProfile/1019950
3276,US,USD,NASDAQ NMS - GLOBAL MARKET,Banking,2006-07-14,https://static.finnhub.io/logo/f108bc50-80e0-11ea-974d-00000000092a.png,72.7977,Summit State Bank,,6.0696,SSBI,https://www.summitstatebank.com/
3277,US,USD,NASDAQ NMS - GLOBAL MARKET,Health Care,2005-10-28,,47.25687,STRATA Skin Sciences Inc,12156193200,33.754909,SSKN,http://www.strataskinsciences.com/
3278,US,USD,NASDAQ NMS - GLOBAL MARKET,Technology,2010-03-31,https://static.finnhub.io/logo/7692cd66-8100-11ea-aba1-00000000092a.png,16791.63,SS&C Technologies Holdings Inc,18602984500,257.579753,SSNC,http://www.ssctech.com
3279,US,USD,NASDAQ NMS - GLOBAL MARKET,Technology,2004-03-05,,12.64857,SilverSun Technologies Inc,19732510056,4.501271,SSNT,https://www.silversuntech.com/
3280,US,USD,NASDAQ NMS - GLOBAL MARKET,Media,1988-06-28,https://static.finnhub.io/logo/7816b5d8-80ec-11ea-8f2d-00000000092a.png,859.1846,E. W. Scripps Co,15139773000,81.516562,SSP,http://www.scripps.com
3281,US,USD,NASDAQ NMS - GLOBAL MARKET,N/A,2019-08-08,,315.625,Silver Spike Acquisition Corp,12129054923,31.25,SSPK,http://silverspikecap.com/
3282,,,,,,,,,,,,
3283,,,,,,,,,,,,
3284,CA,USD,NASDAQ NMS - GLOBAL MARKET,Metals & Mining,1996-08-01,https://static.finnhub.io/logo/d7d26c9a-80e0-11ea-a9c1-00000000092a.png,4275.631,SSR Mining Inc,16046893846,219.150762,SSRM,http://www.ssrmining.com/
3285,US,USD,NASDAQ NMS - GLOBAL MARKET,Financial Services,2011-04-28,,138.2254,SuRo Capital Corp,16502354769,16.75459,SSSS,https://surocap.com/
3286,US,,NASDAQ NMS - GLOBAL MARKET,Technology,2017-06-07,https://static.finnhub.io/logo/ad002dfe-80db-11ea-99e4-00000000092a.png,0,Shotspotter Inc,15107943100,0,SSTI,http://www.shotspotter.com/
3287,US,USD,NASDAQ NMS - GLOBAL MARKET,Technology,2012-12-03,https://static.finnhub.io/logo/fceb0938-826a-11ea-848c-00000000092a.png,818.968,Stratasys Ltd,19529373000,55.112248,SSYS,http://www.stratasys.com
3288,US,USD,NASDAQ NMS - GLOBAL MARKET,Health Care,1983-07-08,https://static.finnhub.io/logo/dce4dbb6-80e0-11ea-9fcd-00000000092a.png,3421.281,STAAR Surgical Co,16263037902,45.806406,STAA,http://www.staar.com
3289,US,USD,NASDAQ NMS - GLOBAL MARKET,Professional Services,2015-09-29,https://static.finnhub.io/logo/d9225fb8-80d2-11ea-9bc8-00000000092a.png,13.42449,Staffing 360 Solutions Inc,16465075710,9.322563,STAF,http://www.staffing360solutions.com/
3290,US,USD,NASDAQ NMS - GLOBAL MARKET,"Hotels, Restaurants & Leisure",2013-11-13,https://static.finnhub.io/logo/6b02ca02-80ce-11ea-9f52-00000000092a.png,2197.344,Extended Stay America Inc,19803451600,177.491422,STAY,https://www.extendedstayamerica.com/
3291,US,USD,NASDAQ NMS - GLOBAL MARKET,Banking,1992-04-21,,841.1626,S&T Bancorp Inc,17244272347,39.251638,STBA,http://www.stbancorp.com/
3292,US,USD,NASDAQ NMS - GLOBAL MARKET,Technology,1994-01-25,https://static.finnhub.io/logo/ec104754-80df-11ea-81a7-00000000092a.png,37.71577,Steel Connect Inc,17816635000,62.755024,STCN,http://www.moduslink.com
3293,US,,NASDAQ NMS - GLOBAL MARKET,Financial Services,2020-09-16,,0,StepStone Group Inc,12123516100,0,STEP,https://www.stepstonegroup.com
3294,US,USD,NASDAQ NMS - GLOBAL MARKET,Insurance,1991-06-28,https://static.finnhub.io/logo/eb4782e8-80e0-11ea-94d6-00000000092a.png,601.4542,State Auto Financial Corp,16144645000,43.837768,STFC,https://investor.stateauto.com
3295,US,USD,NASDAQ NMS - GLOBAL MARKET,Health Care,2018-06-28,,105.8167,Neuronetics Inc,18776007555,18.862148,STIM,http://www.neuronetics.com
3296,CA,USD,TORONTO STOCK EXCHANGE,Food Products,1981-08-13,https://static.finnhub.io/logo/b68473de-80f8-11ea-9db8-00000000092a.png,911.0186,Sunopta Inc,19054551990,89.403199,SOY.TO,http://www.sunopta.com
3297,US,USD,NASDAQ NMS - GLOBAL MARKET,"Hotels, Restaurants & Leisure",2011-10-25,,70.08356,One Group Hospitality Inc,12122775351,28.960147,STKS,http://togrp.com/
